"total_incidentslog1p","percentlowgradeslog1p","percentacadnotimptlog1p","school_size","urban","crime_live_recode","crime_area_recode","school_type","visitor_badge","control_building","control_ground","require_check","random_check","lock_inside","close_lunch","random_sweep","drug_testing","wear_uniform","dress_code","school_lockers","book_bags","panic_button","emergency_notif","anonymous_report","student_id","staff_id","security_camera","radio","prohibit_phone","open_house","parent_teacher_conf","disciplinary_process","parent_training_assist","parenthelp_drug","socialshelp_drug","juvhelp_drug","lawhelp_drug","mhhelp_drug","civichelp_drug","privatehelp_drug","relighelp_drug","prevention_curriculum","sel","behav_mod","mentoring","peer_mediation","student_court","restorative_circles","promote_community"
3.91202300542815,2.39789527279837,3.25809653802148,4,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,4,4,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
1.79175946922805,2.39789527279837,3.71357206670431,3,0,1,1,"Elementary",1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,3,3,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1.6094379124341,0.693147180559945,2.39789527279837,2,1,1,1,"High",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,2,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1
2.89037175789616,1.38629436111989,3.43398720448515,4,0,1,1,"High",1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,3,4,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1
4.59511985013459,3.04452243772342,3.25809653802148,4,1,2,1,"Middle_Combined",1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,2,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3.78418963391826,3.43398720448515,3.93182563272433,3,1,2,2,"Middle_Combined",1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,4,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1
4.81218435537242,2.89037175789616,4.33073334028633,3,1,2,2,"Elementary",1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,4,4,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1
1.09861228866811,2.19722457733622,4.45434729625351,1,1,1,1,"Middle_Combined",1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,2,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.89783979995091,2.77258872223978,4.18965474202643,4,1,2,2,"High",1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0,0,3.71357206670431,3,1,1,1,"Elementary",1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,2,2,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1
4.24849524204936,2.484906649788,3.93182563272433,4,1,2,2,"Middle_Combined",1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.693147180559945,2.77258872223978,1.79175946922805,2,1,2,1,"Elementary",1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,4,4,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1
3.52636052461616,3.09104245335832,4.02535169073515,3,1,2,1,"Middle_Combined",1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.3322045101752,3.71357206670431,3.43398720448515,4,1,1,1,"High",1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1
4.79579054559674,3.80666248977032,4.02535169073515,3,1,3,2,"High",1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,2,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
3.46573590279973,3.71357206670431,3.8286413964891,3,1,3,3,"Middle_Combined",1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,2,2,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
4.47733681447821,3.04452243772342,3.04452243772342,4,1,2,2,"High",1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,2,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1
0,2.77258872223978,0,3,1,1,1,"Elementary",1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,4,4,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2.19722457733622,1.09861228866811,0.693147180559945,2,1,3,3,"High",1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.70805020110221,3.04452243772342,2.77258872223978,3,1,2,2,"Elementary",1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,4,3,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1
0,0,2.39789527279837,3,1,3,3,"Elementary",1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,3,3,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
4.26267987704132,2.39789527279837,3.71357206670431,4,0,1,1,"High",1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,4,2,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1
3.04452243772342,3.58351893845611,1.79175946922805,3,1,2,1,"Middle_Combined",1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,3,2,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1
1.94591014905531,1.79175946922805,3.58351893845611,3,1,1,1,"Middle_Combined",1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,3,5,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1
4.17438726989564,2.39789527279837,2.39789527279837,4,1,1,1,"High",1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,2,5,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1
3.04452243772342,1.09861228866811,3.04452243772342,3,0,1,1,"Middle_Combined",1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,4,4,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1
3.78418963391826,3.2188758248682,3.58351893845611,4,1,1,1,"High",1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,2,2,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1
4.00733318523247,3.04452243772342,3.93182563272433,3,1,2,2,"Elementary",1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
4.91265488573605,3.43398720448515,3.93182563272433,4,1,2,2,"High",1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,3,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1
3.73766961828337,2.77258872223978,3.25809653802148,4,1,2,1,"High",1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,3,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
3.89182029811063,3.25809653802148,3.04452243772342,4,1,1,1,"Middle_Combined",1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,3,5,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1
3.97029191355212,1.79175946922805,3.43398720448515,3,1,1,2,"Middle_Combined",1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,2,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1
2.484906649788,2.77258872223978,2.77258872223978,4,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,3,2,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1
0,3.04452243772342,2.77258872223978,2,1,2,1,"Middle_Combined",1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1
1.94591014905531,0.693147180559945,3.04452243772342,2,0,2,1,"Middle_Combined",1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,3,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
3.25809653802148,1.79175946922805,1.79175946922805,1,1,2,2,"Middle_Combined",1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,4,4,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1
3.43398720448515,3.8286413964891,0,4,1,2,1,"High",1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,2,2,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1
4.70953020131233,4.11087386417331,3.93182563272433,3,1,3,2,"Middle_Combined",1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,2,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1
0,0,3.43398720448515,3,1,2,2,"Elementary",1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,4,4,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
4.31748811353631,3.04452243772342,2.77258872223978,4,1,2,1,"High",1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,3,2,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1
3.63758615972639,2.19722457733622,3.25809653802148,4,1,2,1,"High",1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,3,3,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0
2.70805020110221,1.94591014905531,2.39789527279837,4,0,1,1,"Middle_Combined",1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,3,4,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1
1.79175946922805,2.39789527279837,3.04452243772342,2,1,1,1,"High",1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2,5,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0
2.30258509299405,0.693147180559945,2.39789527279837,4,1,1,1,"Middle_Combined",1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,4,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
1.79175946922805,1.79175946922805,3.93182563272433,1,0,2,2,"High",1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
1.09861228866811,3.25809653802148,3.43398720448515,1,0,1,1,"Middle_Combined",1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,3,2,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1
2.89037175789616,3.25809653802148,3.25809653802148,3,1,2,1,"Middle_Combined",1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,3,2,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1
2.39789527279837,2.07944154167984,3.04452243772342,4,1,1,1,"Middle_Combined",1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,2,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1
1.38629436111989,2.77258872223978,2.77258872223978,3,1,2,2,"Elementary",1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,3,3,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1
3.3322045101752,0,0.693147180559945,2,1,1,1,"Middle_Combined",1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,3,2,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1
2.77258872223978,1.79175946922805,3.25809653802148,3,1,2,2,"Middle_Combined",1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,4,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
5.34233425196481,2.56494935746154,2.39789527279837,4,1,2,3,"High",1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1
5.07517381523383,2.39789527279837,0,4,1,3,2,"Middle_Combined",1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,3,3,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
3.09104245335832,2.56494935746154,2.77258872223978,2,1,2,1,"Middle_Combined",1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1.6094379124341,2.56494935746154,3.49650756146648,2,1,1,1,"Elementary",1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,4,4,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1
3.55534806148941,2.56494935746154,1.09861228866811,4,1,2,2,"High",1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,3,4,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1
2.56494935746154,1.94591014905531,3.25809653802148,3,0,1,1,"High",1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1
2.89037175789616,3.09104245335832,3.04452243772342,3,1,1,1,"Middle_Combined",1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,3,5,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1
4.43081679884331,3.04452243772342,3.04452243772342,4,1,1,1,"High",1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,2,5,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1
2.30258509299405,3.04452243772342,3.71357206670431,3,1,2,1,"Middle_Combined",1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
1.09861228866811,2.30258509299405,3.58351893845611,2,0,2,2,"High",1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,2,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1
3.04452243772342,1.38629436111989,3.25809653802148,1,0,1,1,"Middle_Combined",1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,4,4,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1
2.77258872223978,1.94591014905531,0,4,1,2,2,"High",1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,2,2,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1
0,3.25809653802148,2.39789527279837,2,1,2,2,"Elementary",1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,3,4,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1
3.3322045101752,3.04452243772342,4.33073334028633,3,1,2,2,"Middle_Combined",1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,3,3,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
1.79175946922805,1.09861228866811,3.71357206670431,3,1,1,1,"High",1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0
3.49650756146648,2.19722457733622,2.39789527279837,4,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,4,5,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1
2.83321334405622,3.71357206670431,3.43398720448515,2,1,1,1,"Middle_Combined",1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1
0.693147180559945,3.04452243772342,2.39789527279837,3,1,2,1,"Elementary",1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,4,4,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1
0,3.04452243772342,4.39444915467244,2,1,2,1,"High",1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,2,2,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
2.19722457733622,0,3.25809653802148,1,0,2,1,"High",1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,2,5,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
1.38629436111989,0,2.77258872223978,4,1,2,1,"Middle_Combined",1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,4,5,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
3.78418963391826,3.25809653802148,3.93182563272433,3,1,2,2,"Middle_Combined",1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,3,3,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0
2.63905732961526,0.693147180559945,2.39789527279837,4,1,1,1,"Middle_Combined",1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,3,3,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1.38629436111989,2.39789527279837,3.71357206670431,2,1,2,2,"Elementary",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,4,4,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1
2.89037175789616,2.77258872223978,4.11087386417331,3,0,1,1,"Middle_Combined",1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,3,4,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1
2.83321334405622,1.94591014905531,4.18965474202643,2,0,1,1,"Middle_Combined",1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,3,4,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0
4.64439089914137,1.79175946922805,2.56494935746154,4,1,2,2,"High",1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,2,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1
1.38629436111989,2.70805020110221,3.93182563272433,1,1,1,1,"Middle_Combined",1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,2,2,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1
5.01063529409626,2.39789527279837,3.04452243772342,4,1,1,1,"High",0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
2.83321334405622,1.38629436111989,3.25809653802148,3,1,1,1,"Middle_Combined",1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,4,4,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0
0,3.58351893845611,3.25809653802148,2,0,2,2,"Elementary",1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,3,2,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
2.94443897916644,1.79175946922805,3.04452243772342,2,1,2,1,"Middle_Combined",1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
3.40119738166216,0.693147180559945,2.39789527279837,4,0,1,1,"Middle_Combined",1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,4,2,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1
2.99573227355399,2.39789527279837,3.04452243772342,3,1,2,2,"Elementary",1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,4,4,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1
4.68213122712422,2.39789527279837,4.21950770517611,3,1,2,2,"Middle_Combined",1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
2.30258509299405,4.11087386417331,2.77258872223978,3,1,2,2,"Middle_Combined",1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1
4.77912349311153,3.71357206670431,1.79175946922805,4,1,2,2,"High",1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.29583686600433,0,0,3,1,2,2,"Middle_Combined",1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,3,4,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
2.30258509299405,2.19722457733622,3.71357206670431,1,0,1,1,"Elementary",1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,4,3,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0
0,0,0,3,1,1,1,"Elementary",1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,3,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1.79175946922805,1.79175946922805,0,3,1,1,1,"Elementary",1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,4,4,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1
4.59511985013459,2.484906649788,3.25809653802148,3,1,2,2,"Middle_Combined",1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,3,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
3.52636052461616,1.79175946922805,3.04452243772342,4,1,3,3,"High",1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
0,2.39789527279837,4.02535169073515,2,1,2,2,"Elementary",1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
4.00733318523247,1.79175946922805,1.79175946922805,4,1,1,1,"High",1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,2,5,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1
2.30258509299405,1.79175946922805,3.93182563272433,1,0,1,1,"Middle_Combined",1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
2.77258872223978,3.71357206670431,4.45434729625351,3,1,1,1,"Middle_Combined",1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,3,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
4.04305126783455,1.6094379124341,1.6094379124341,4,1,1,1,"High",1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2.89037175789616,1.79175946922805,2.77258872223978,3,1,1,1,"Elementary",1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,3,4,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1
3.58351893845611,3.71357206670431,3.43398720448515,4,0,1,1,"High",1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,2,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0
3.73766961828337,3.58351893845611,3.93182563272433,4,1,2,1,"Middle_Combined",1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,3,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1
3.09104245335832,1.79175946922805,3.04452243772342,4,1,2,1,"Middle_Combined",1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,4,3,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1
2.07944154167984,2.39789527279837,3.93182563272433,2,0,2,2,"High",1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,2,3,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1
4.74493212836325,1.79175946922805,3.43398720448515,4,1,1,1,"High",1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1
3.25809653802148,3.04452243772342,3.43398720448515,4,1,1,1,"High",1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,2,3,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1
4.60517018598809,3.25809653802148,4.45434729625351,2,1,2,2,"Middle_Combined",1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
3.93182563272433,3.36729582998647,2.19722457733622,4,1,2,1,"High",1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1.09861228866811,1.79175946922805,3.71357206670431,1,0,1,1,"High",1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,3,3,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
0,2.39789527279837,3.43398720448515,3,0,1,1,"Elementary",1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,3,4,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1
1.38629436111989,2.39789527279837,3.71357206670431,2,1,2,2,"Elementary",1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2,3,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1
4.30406509320417,1.79175946922805,3.93182563272433,3,1,2,2,"Middle_Combined",1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,2,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1
3.2188758248682,2.39789527279837,2.39789527279837,3,1,1,1,"Elementary",1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,4,2,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1
3.46573590279973,1.94591014905531,3.93182563272433,4,0,1,1,"High",1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,3,3,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1
